id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,valid_coords,price_per_night,days_since_last_review,has_recent_review,host_experience_level,high_availability,review_month,review_year,business_friendly,license_status,area
33969945,Premium Queen Room C,250109940,Yotel,,South of Market,37.78012,-122.41283,Hotel room,102.0,1,5,2024-02-25,0.08,8,263,1,License not needed per OSTR,True,102.0,381.0,False,Experienced Host,True,2.0,2024.0,True,Unknown,Eastern
33969998,Premium Queen Room A,250109940,Yotel,,South of Market,37.78097,-122.41183,Hotel room,102.0,1,86,2024-11-15,2.63,8,262,30,License not needed per OSTR,True,102.0,117.0,False,Experienced Host,True,11.0,2024.0,True,Unknown,Eastern
33970015,Premium Queen with Bunk B,250109940,Yotel,,South of Market,37.77949,-122.41133,Hotel room,131.0,1,5,2023-05-27,0.08,8,269,0,License not needed per OSTR,True,131.0,655.0,False,Experienced Host,True,5.0,2023.0,True,Unknown,Eastern
33970040,Premium Queen with Bunk C,250109940,Yotel,,South of Market,37.78141,-122.41104,Hotel room,131.0,1,4,2024-05-10,0.16,8,269,1,License not needed per OSTR,True,131.0,306.0,False,Experienced Host,True,5.0,2024.0,True,Unknown,Eastern
33974085,"Golden Gate Park & Ocean Views, Family-Sized House",3244683,Bruce,,Outer Richmond,37.77561,-122.49055,Entire home,819.0,3,41,2024-06-30,0.63,1,53,5,STR-0004424,True,273.0,255.0,False,New Host,False,6.0,2024.0,True,Licensed,Western
33999573,"Modern studio next to beach, G.G Park & transport",957067,Lisa,,Outer Sunset,37.76085,-122.50814,Entire home,155.0,2,352,2024-11-15,5.32,1,37,57,STR-0005468,True,77.5,117.0,False,New Host,False,11.0,2024.0,True,Licensed,Western
34018349,Nice Sunny Potrero Hill House with Bay Views,41094308,Renee,,Potrero Hill,37.76024,-122.3938,Entire home,450.0,3,62,2024-09-30,0.92,1,357,6,STR-0006561,True,150.0,163.0,False,New Host,True,9.0,2024.0,True,Licensed,Eastern
34037806,Mediterranean Oasis -10 mins from downtown SF,21744769,Ting,,Castro/Upper Market,37.76766,-122.43613,Entire home,400.0,1,2,2024-12-01,2.0,1,64,2,2024-009906STR,True,400.0,101.0,False,New Host,False,12.0,2024.0,True,Unknown,Other
34039991,"Sunny, Luxury SF with a View",135108352,Ana,,Pacific Heights,37.7966989823495,-122.429341256669,Entire home,585.0,3,5,2024-07-03,0.08,1,30,2,STR-0003149,True,195.0,252.0,False,New Host,False,7.0,2024.0,True,Licensed,Northern
34043438,Elegant private room 1 block from UCSF,4670031,Kameh,,Inner Sunset,37.7613,-122.46267,Private room,46.0,28,16,2024-11-28,0.29,1,278,8,2023-004077STR,True,1.6428571428571428,104.0,False,New Host,True,11.0,2024.0,False,Unknown,Other
34123156,(927 #1) private bedroom + private bathroom,46519368,Kenny,,Nob Hill,37.79583,-122.41296,Private room,69.0,365,4,2021-04-27,0.06,8,365,0,,True,0.18904109589041096,1415.0,False,Experienced Host,True,4.0,2021.0,False,Unknown,Central
34127900,A Knockout Panoramic View One Bedroom,5153588,Gaylene,,Bayview,37.72942,-122.38468,Entire home,92.0,30,15,2023-08-19,0.23,4,187,0,,True,3.066666666666667,571.0,False,Casual Host,False,8.0,2023.0,False,Unknown,Eastern
34176289,"3bd home steps from beach, 5min to GoldenGatePark",6409885,Anne,,Seacliff,37.78033,-122.50814,Entire home,225.0,30,17,2019-08-07,0.25,1,179,0,City registration pending,True,7.5,2044.0,False,New Host,False,8.0,2019.0,False,Pending,Other
34176402,"Yacht Racing, Outdoorsy or just love a beach walk",102360316,E,,Marina,37.80562,-122.44577,Entire home,750.0,30,0,,0.0,1,271,0,,True,25.0,,False,New Host,True,,,False,Unknown,Northern
34189531,"Blueground | Nob Hill, sauna, gym, city view",107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home,152.0,31,0,,0.0,175,264,0,,True,4.903225806451613,,False,Professional Host,True,,,False,Unknown,Central
34247471,Renovated Mission Terrace Unit With Deck and Garden,5391821,Dan,,Outer Mission,37.72768,-122.44304,Entire home,259.0,3,119,2024-10-25,1.75,1,110,13,STR-0006800,True,86.33333333333333,138.0,False,New Host,False,10.0,2024.0,True,Licensed,Southern
34255371,"Sunny Private Bedroom,Silver Terrace,San Francisco",228792190,Wayne,,Bayview,37.73909,-122.39807,Private room,43.0,30,8,2024-07-06,0.12,4,359,2,,True,1.4333333333333333,249.0,False,Casual Host,True,7.0,2024.0,False,Unknown,Eastern
34287875,"Clean, quiet, king bed, views, in a modern house",9194713,Lance,,Visitacion Valley,37.71836,-122.40427,Private room,78.0,1,70,2024-11-18,1.03,8,2,11,STR-0005709,True,78.0,114.0,False,Experienced Host,False,11.0,2024.0,True,Licensed,Other
34314659,Top floor sunny view apartment with large deck,694377,Beatrice,,Nob Hill,37.79359,-122.41435,Entire home,125.0,30,8,2024-03-03,0.16,18,365,1,,True,4.166666666666667,374.0,False,Experienced Host,True,3.0,2024.0,False,Unknown,Central
34343963,"Top of the World Views, Heart of San Francisco!",259291046,Jacqui,,Financial District,37.79147,-122.4039,Entire home,270.0,30,14,2024-08-11,0.21,2,122,1,,True,9.0,213.0,False,Casual Host,False,8.0,2024.0,False,Unknown,Central
34357888,Castro Escape,10644164,Chethan,,Castro/Upper Market,37.758892,-122.437469,Entire home,195.0,3,91,2024-11-11,2.81,1,52,25,STR-0006204,True,65.0,121.0,False,New Host,False,11.0,2024.0,True,Licensed,Other
34369013,Cozy Garden Mission Studio on Guerrero,4430421,Landmark,,Mission,37.75223,-122.42373,Entire home,99.0,30,7,2023-05-22,0.11,80,177,0,,True,3.3,660.0,False,Professional Host,False,5.0,2023.0,False,Unknown,Eastern
34423592,Quiet Bedroom B & Shared Bathroom in Heart of SF,225791151,Ryan,,South of Market,37.77678,-122.4102,Private room,106.0,28,12,2023-12-03,0.19,3,106,0,STR-0006589,True,3.7857142857142856,465.0,False,Casual Host,False,12.0,2023.0,False,Licensed,Eastern
34450438,Private Stylish Apartment in the Heart of Mission,103593017,Oscar,,Mission,37.75124,-122.41827,Entire home,109.0,30,18,2024-11-01,0.27,1,36,4,,True,3.6333333333333333,131.0,False,New Host,False,11.0,2024.0,False,Unknown,Eastern
34468735,3bd UCSF-GG park cozy private bedrm  shared/bath,62034618,Ting Ting,,Outer Sunset,37.76393,-122.47723,Private room,52.0,30,3,2024-09-09,0.05,15,365,1,,True,1.7333333333333334,184.0,False,Experienced Host,True,9.0,2024.0,False,Unknown,Western
34470646,Bright Spacious & Comfortable Hayes Valley Condo,27975146,Nick,,Western Addition,37.77342,-122.43021,Entire home,369.0,2,227,2024-12-01,3.39,1,335,26,STR-0004025,True,184.5,101.0,False,New Host,True,12.0,2024.0,True,Licensed,Northern
34601482,"Clean, Vibrant, and Relaxing",261024482,Erlinda,,Outer Mission,37.72317,-122.44138,Private room,950.0,30,0,,0.0,2,83,0,,True,31.666666666666668,,False,Casual Host,False,,,False,Unknown,Southern
34606745,Private Master Suite with Japanese Tub,1368144,Leon,,Ocean View,37.71472,-122.46901,Private room,89.0,1,214,2024-11-03,3.17,5,349,28,STR-0002384,True,89.0,129.0,False,Casual Host,True,11.0,2024.0,True,Licensed,Other
34646493,Private Studio with Patio and dedicated workspace,1368144,Leon,,Ocean View,37.71225,-122.46734,Private room,53.0,1,92,2024-10-24,1.36,5,365,20,STR-0004066,True,53.0,139.0,False,Casual Host,True,10.0,2024.0,True,Licensed,Other
34656053,Minimalist Private Studio with TV,1368144,Leon,,Ocean View,37.71375,-122.4684,Private room,69.0,1,143,2024-11-11,2.12,5,177,30,STR-0004066,True,69.0,121.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Other
34656516,"Romantic views, king beds, modern, quiet suite",9194713,Lance,,Visitacion Valley,37.71992,-122.40264,Entire home,207.0,1,394,2024-11-24,5.94,8,36,49,STR-0005709,True,207.0,108.0,False,Experienced Host,False,11.0,2024.0,True,Licensed,Other
34680753,Ashbury Garden Studio,91333416,Jan,,Haight Ashbury,37.768552,-122.446332,Entire home,90.0,30,0,,0.0,23,323,0,,True,3.0,,False,Professional Host,True,,,False,Unknown,Other
34680770,Inner Sunset Studio,91333416,Jan,,Inner Sunset,37.7641073,-122.4617841,Entire home,90.0,30,3,2024-02-01,0.09,23,365,1,,True,3.0,405.0,False,Professional Host,True,2.0,2024.0,False,Unknown,Other
34697298,Sunny Bedroom in The Fillmore - Women Only,241073168,Lowrie,,Pacific Heights,37.78861,-122.43929,Private room,144.0,2,67,2024-11-14,1.06,3,81,16,1099345,True,72.0,118.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Northern
34704352,"Blueground | S. Beach, gym, sauna & pool, nr bay",107434423,Blueground,,South of Market,37.782342,-122.388737,Entire home,161.0,31,0,,0.0,175,273,0,,True,5.193548387096774,,False,Professional Host,True,,,False,Unknown,Eastern
34781352,"Quiet, clean, king bed, spacious, TV, views&more",9194713,Lance,,Visitacion Valley,37.71933,-122.40304,Private room,88.0,1,50,2024-11-14,0.74,8,2,7,STR-0005709,True,88.0,118.0,False,Experienced Host,False,11.0,2024.0,True,Licensed,Other
34785290,Moscone Convention - BART - Room with Nice Touches,103884979,Rams,,South of Market,37.77264022827149,-122.409912109375,Hotel room,96.0,1,108,2024-11-03,1.62,15,301,4,License not needed per OSTR,True,96.0,129.0,False,Experienced Host,True,11.0,2024.0,True,Unknown,Eastern
34791677,Pacific Heights 2BR/1BA,96864569,Matthew,,Pacific Heights,37.79252,-122.42425,Entire home,372.0,2,48,2024-10-31,0.71,1,83,13,STR-0005453,True,186.0,132.0,False,New Host,False,10.0,2024.0,True,Licensed,Northern
34803248,"Blueground | Marina District, laundry in unit",107434423,Blueground,,Marina,37.802841,-122.444116,Entire home,292.0,31,0,,0.0,175,87,0,,True,9.419354838709678,,False,Professional Host,False,,,False,Unknown,Northern
34868915,Sharon Stone Suite,1208533,Antonio,,Nob Hill,37.79265,-122.40985,Private room,104.0,1,61,2024-09-25,0.91,6,172,9,STR-0003058,True,104.0,168.0,False,Experienced Host,False,9.0,2024.0,True,Licensed,Central
34878799,"Blueground | Nob Hill, gym & sauna, nr Union Sq",107434423,Blueground,,Nob Hill,37.790598,-122.410225,Entire home,192.0,31,0,,0.0,175,255,0,,True,6.193548387096774,,False,Professional Host,True,,,False,Unknown,Central
34878846,"Blueground | Marina District, w/d, nr Marina Green",107434423,Blueground,,Marina,37.802841,-122.444116,Entire home,294.0,31,0,,0.0,175,75,0,,True,9.483870967741936,,False,Professional Host,False,,,False,Unknown,Northern
34901719,Marina Suite,262054570,Kenny,,Marina,37.80589,-122.43536,Entire home,389.0,1,240,2024-11-03,3.59,3,156,35,2023-009171STR,True,389.0,129.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Northern
34932707,"Clean, Private and Safe San Francisco Apartment",263228847,Andrew,,Marina,37.79693,-122.44216,Entire home,233.0,2,261,2024-11-29,3.89,1,347,41,STR-0006642,True,116.5,103.0,False,New Host,True,11.0,2024.0,True,Licensed,Northern
34937940,Spacious luxury getaway in the sunniest part of SF,256063782,Samantha,,Potrero Hill,37.75764,-122.40038,Entire home,275.0,1,261,2024-11-22,3.89,2,166,29,STR-0003727,True,275.0,110.0,False,Casual Host,False,11.0,2024.0,True,Licensed,Eastern
34978904,private room with private bathroom inside,261024482,Erlinda,,Outer Mission,37.72169,-122.44223,Private room,34.0,30,0,,0.0,2,21,0,,True,1.1333333333333333,,False,Casual Host,False,,,False,Unknown,Southern
34981775,Large room with view of the San Francisco skyline,44800516,Alejandro (Alex),,Crocker Amazon,37.708706959916135,-122.4373112904948,Private room,42.0,30,8,2024-09-07,0.13,2,180,1,,True,1.4,186.0,False,Casual Host,False,9.0,2024.0,False,Unknown,Southern
35003596,Centrally located apt with patio & bay views,109550778,Greg,,Nob Hill,37.79594,-122.41362,Entire home,100.0,30,23,2024-07-27,0.36,3,233,1,,True,3.3333333333333335,228.0,False,Casual Host,True,7.0,2024.0,False,Unknown,Central
35116393,Entire one-bedroom apartment in the Cow House,29133762,Susan,,Crocker Amazon,37.71248,-122.43083,Entire home,156.0,2,89,2024-12-02,2.57,1,118,28,STR-0005254,True,78.0,100.0,False,New Host,False,12.0,2024.0,True,Licensed,Southern
35125616,2BR Apt w/parking near SF city college (LTR),239442090,PingPing,,Outer Mission,37.71865,-122.44436,Entire home,208.0,30,31,2022-12-30,0.46,2,180,0,STR-0004156,True,6.933333333333334,803.0,False,Casual Host,False,12.0,2022.0,False,Licensed,Southern
35132748,Entire Floor Artistic Victorian in SF's Bernal Village,38209715,Tony,,Bernal Heights,37.73746424857655,-122.41793884534776,Entire home,211.0,3,145,2024-11-16,2.21,3,58,49,2023-007139STR,True,70.33333333333333,116.0,False,Casual Host,False,11.0,2024.0,True,Unknown,Southern
35190654,Authentic San Francisco with Modern Comfort,6169845,Rachel,,Castro/Upper Market,37.75877,-122.43892,Entire home,255.0,30,1,2021-05-22,0.02,1,31,0,,True,8.5,1390.0,False,New Host,False,5.0,2021.0,False,Unknown,Other
35195793,Hotel 2 bathroom suite for four,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.77917,-122.42053,Private room,223.0,2,7,2024-01-12,0.11,23,5,1,License not needed per OSTR,True,111.5,425.0,False,Professional Host,False,1.0,2024.0,True,Unknown,Central
35222451,Studio with View of San Francisco Bay Waterfront,263143710,Rishi Nath,,Potrero Hill,37.76537,-122.38915,Entire home,112.0,30,5,2024-09-27,0.5,1,52,5,,True,3.7333333333333334,166.0,False,New Host,False,9.0,2024.0,False,Unknown,Eastern
35263886,"Serene Garden Studio in San Francisco's 
Parkside",15748945,Steve,,Lakeshore,37.73491,-122.49097,Entire home,107.0,2,54,2024-11-15,0.84,1,88,5,STR-0003969,True,53.5,117.0,False,New Host,False,11.0,2024.0,True,Licensed,Other
35266655,2 Bedroom with Parking in SF,239442090,PingPing,,Outer Mission,37.71730793047301,-122.44529171233776,Private room,164.0,2,0,,0.0,2,208,0,2023-003463STR,True,82.0,,False,Casual Host,True,,,True,Unknown,Southern
35285751,Beautiful 1x1 in Historic Mission Tudor Building,4430421,Landmark,,Mission,37.75393,-122.42381,Entire home,101.0,30,9,2024-10-31,0.22,80,169,4,,True,3.3666666666666667,132.0,False,Professional Host,False,10.0,2024.0,False,Unknown,Eastern
35286441,Beautiful Victorian in the Heart of Mission,50247302,Ko,,Mission,37.757332,-122.421906,Entire home,571.0,1,146,2024-11-20,2.43,1,85,52,STR-0003029,True,571.0,112.0,False,New Host,False,11.0,2024.0,True,Licensed,Eastern
35308634,Exceptional 5b3b Hilltop Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.75718,-122.45629,Entire home,1643.0,1,24,2024-10-31,0.37,4,145,4,STR-0004481,True,1643.0,132.0,False,Casual Host,False,10.0,2024.0,True,Licensed,Other
35312287,Golden Gate Park/ Ocean Beach Private Home,265841303,Paul,,Outer Sunset,37.76267,-122.49428,Entire home,274.0,2,230,2024-12-02,3.46,1,166,41,STR-0004574,True,137.0,100.0,False,New Host,False,12.0,2024.0,True,Licensed,Western
35351379,Stunning Family Luxury in Modern SF Victorian,170026,Bart & Charlene,,Inner Richmond,37.77972,-122.45147,Entire home,720.0,5,29,2024-07-29,0.44,2,6,5,STR-0003905,True,144.0,226.0,False,Casual Host,False,7.0,2024.0,True,Licensed,Other
35355371,Mission/Bernal FULL Apartment! Casa Zaul,266184542,Karla,,Bernal Heights,37.74218,-122.42376,Entire home,99.0,30,17,2024-09-21,0.26,2,180,1,,True,3.3,172.0,False,Casual Host,False,9.0,2024.0,False,Unknown,Southern
35372313,Contemporary Masterpiece in SF,25116424,Jacky,,Inner Sunset,37.75744,-122.45492,Entire home,1643.0,1,5,2022-08-29,0.11,4,145,0,STR-0004481,True,1643.0,926.0,False,Casual Host,False,8.0,2022.0,True,Licensed,Other
35376420,Upscale Dorm Style - Private Room + own Fridge,103884979,Rams,,South of Market,37.77644,-122.41472,Hotel room,99.0,1,124,2024-10-28,1.9,15,290,8,License not needed per OSTR,True,99.0,135.0,False,Experienced Host,True,10.0,2024.0,True,Unknown,Eastern
35387067,"SF 2 private bedrooms,remodeled, close to airport",101516029,Eva,,Visitacion Valley,37.72249,-122.40594,Private room,123.0,2,103,2024-10-28,1.55,1,331,25,STR-0004300,True,61.5,135.0,False,New Host,True,10.0,2024.0,True,Licensed,Other
35429693,Private Apartment - Dolores Park Victorian 2BR/2BA,12845290,Thanos,,Castro/Upper Market,37.76196,-122.43015,Entire home,350.0,3,35,2024-08-25,0.53,1,9,6,STR-0003829,True,116.66666666666667,199.0,False,New Host,False,8.0,2024.0,True,Licensed,Other
35454361,Modern 1BR with Patio in SOMA - Midcentury Modern,8145777,Michael,,South of Market,37.77815,-122.40536,Entire home,130.0,30,11,2024-05-18,0.26,3,148,1,,True,4.333333333333333,298.0,False,Casual Host,False,5.0,2024.0,False,Unknown,Eastern
35466895,Family-Friendly Pop-Culture Haven in Heart of San Francisco,1867205,Julia,,Nob Hill,37.79628,-122.41603,Entire home,800.0,30,61,2024-07-31,0.93,3,300,3,City registration pending,True,26.666666666666668,224.0,False,Casual Host,True,7.0,2024.0,False,Pending,Central
35473335,"Blueground | S. Beach, 3 pools & sauna, nr bay",107434423,Blueground,,South of Market,37.78481,-122.39049,Entire home,126.0,31,1,2021-08-15,0.02,175,283,0,,True,4.064516129032258,1305.0,False,Professional Host,True,8.0,2021.0,False,Unknown,Eastern
35473369,"Blueground | S. Beach, movie room",107434423,Blueground,,South of Market,37.78552,-122.38923,Entire home,126.0,31,0,,0.0,175,271,0,,True,4.064516129032258,,False,Professional Host,True,,,False,Unknown,Eastern
35478472,"Blueground | Mission Bay, gym & lounge, city view",107434423,Blueground,,South of Market,37.772587,-122.393081,Entire home,279.0,31,0,,0.0,175,240,0,,True,9.0,,False,Professional Host,True,,,False,Unknown,Eastern
35493661,"Hotel Bijou, Superior Queen Bed",266321575,Hotel Bijou,,Downtown/Civic Center,37.78394,-122.40849,Hotel room,129.0,1,40,2023-02-05,0.64,6,0,0,Exempt,True,129.0,766.0,False,Experienced Host,False,2.0,2023.0,True,Unknown,Central
35493829,"Hotel Bijou, Superior King Bed",266321575,Hotel Bijou,,Downtown/Civic Center,37.78527,-122.40864,Hotel room,139.0,1,22,2023-02-03,0.36,6,0,0,Exempt,True,139.0,768.0,False,Experienced Host,False,2.0,2023.0,True,Unknown,Central
35493951,Single Bed in 4-Bed Female Capsule Room,102523118,Music City,,Downtown/Civic Center,37.78856,-122.41952,Shared room,46.0,1,317,2024-11-18,4.94,8,364,97,Exempt,True,46.0,114.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Central
35494116,Single Bed in 6-Bed Female Capsule Room,102523118,Music City,,Nob Hill,37.79298,-122.42124,Shared room,39.0,1,257,2024-11-14,4.01,8,365,45,Exempt,True,39.0,118.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Central
35494162,"Music City Hotel, Single Bed in 6-Bed Male Dorm Rm",102523118,Music City,,Downtown/Civic Center,37.78856,-122.41952,Shared room,36.0,1,79,2022-10-03,1.23,8,0,0,Exempt,True,36.0,891.0,False,Experienced Host,False,10.0,2022.0,False,Unknown,Central
35494221,Single Bed in 4 Bed Male Capsule Room,102523118,Music City,,Downtown/Civic Center,37.78856,-122.41952,Shared room,44.0,1,436,2024-11-30,6.79,8,364,168,Exempt,True,44.0,102.0,False,Experienced Host,True,11.0,2024.0,False,Unknown,Central
35494267,"Music City Hotel, Queen Room with Shared Bathroom",102523118,Music City,,Downtown/Civic Center,37.78856,-122.41952,Hotel room,102.0,1,167,2024-10-02,2.6,8,354,24,Exempt,True,102.0,161.0,False,Experienced Host,True,10.0,2024.0,True,Unknown,Central
35494371,Janis Joplin Themed Room with Private Bathroom,102523118,Music City,,Downtown/Civic Center,37.78856,-122.41952,Hotel room,125.0,1,11,2024-03-17,0.17,8,338,2,Exempt,True,125.0,360.0,False,Experienced Host,True,3.0,2024.0,True,Unknown,Central
35512958,Stunning Serene Garden Studio near GG Park,263477055,Stephen,,Outer Richmond,37.77391,-122.50477,Entire home,129.0,2,232,2024-11-12,3.5,1,297,28,STR-0004146,True,64.5,120.0,False,New Host,True,11.0,2024.0,True,Licensed,Western
35516989,"Modern Apartment, Beautiful Area, Easy Parking!",64145873,Lilit,,Noe Valley,37.74877,-122.44336,Entire home,131.0,1,378,2024-11-24,5.67,1,310,48,2024-002026STR,True,131.0,108.0,False,New Host,True,11.0,2024.0,True,Unknown,Other
35543186,(929 #A) private bedroom + private bathroom,46519368,Kenny,,Chinatown,37.79587,-122.40967,Private room,65.0,365,5,2022-07-31,0.08,8,171,0,,True,0.1780821917808219,955.0,False,Experienced Host,False,7.0,2022.0,False,Unknown,Other
