id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1132393089725540369,Comfy Value Lodging @ Union Sq 1k,2676835,Resident Cubes,,Financial District,37.78977,-122.4065,Private room,67,1,2,2024-05-31,0.31,25,270,2,Exempt
1132714411052392674,Gorgeous Bay View SF Apartment,474761537,Wenseng,,Treasure Island/YBI,37.81094,-122.36604,Private room,200,30,0,,,2,183,0,
1132782924419988964,Sophisticated Stay | Cable Cars Tours. Gym,568078521,Hyatt Regency SF Downtown Soma,,Financial District,37.78699,-122.40186,Private room,400,1,98,2024-10-27,12.95,2,163,98,Exempt
1132784457418446439,Urban Retreat | Twin Peaks. Restaurant,568078521,Hyatt Regency SF Downtown Soma,,Financial District,37.78718,-122.40354,Private room,335,1,47,2024-10-15,6.21,2,163,47,Exempt
1133090559451954266,Modern SF Home | Portola | 2B 2BA Kit & LR,541165414,Alyssa,,Excelsior,37.73005,-122.41292,Entire home/apt,153,30,0,,,6,365,0,
1133404090161914795,2 Story Victorian house in Pacific Heights,863351,Greg,,Western Addition,37.785624224110684,-122.42948687743183,Entire home/apt,750,4,1,2024-08-03,0.24,1,238,1,2024-003410STR
1133553237995521150,"WorldMark San Francisco, 1 BR Hotel",500310358,Fazlul,,Downtown/Civic Center,37.789474095014484,-122.4075460869983,Entire home/apt,177,1,1,2024-07-26,0.23,1,77,1,Exempt
1133577709033350621,Outer Sunset Private Studio * A/C * W/D * Patio,97159379,HostWell,,Outer Sunset,37.74647,-122.49003,Entire home/apt,92,1,14,2024-11-12,1.99,3,171,14,2021-013056STR
1133657677090684540,New 2bd in SF: Bay Waterfront,531690200,Zhanna,,South of Market,37.77529,-122.39057,Entire home/apt,550,3,2,2024-10-12,0.80,1,34,2,2024-004257STR
1134040664951538459,Private GG Park Studio for Working Professionals,6067096,Victoria,,Outer Sunset,37.76491221582366,-122.47839013093265,Entire home/apt,88,30,1,2024-11-10,1,2,215,1,
1134805197946399022,490 Ellington Private  BR+Bonus twin Rm + Living,371281355,Pedro,,Outer Mission,37.7114229,-122.4482168,Entire home/apt,115,31,1,2024-11-01,0.88,8,180,1,
1134824552094135061,490 Ellington Whipple Entrance-Private Unit,371281355,Pedro,,Outer Mission,37.7114229,-122.4482168,Entire home/apt,108,31,1,2024-09-09,0.34,8,262,1,
1134874131552002854,"Top floor view flat in safe neighborhood, parking",5503776,Anna And Alex,,Castro/Upper Market,37.7588337,-122.431693,Entire home/apt,395,2,41,2024-11-14,5.32,2,164,41,STR-0006895
1134913966530355590,Luxurious Top Floor Loft in SF w/ Amenities,256426170,Corrie,,Western Addition,37.78638330770681,-122.43567681190727,Entire home/apt,,30,2,2024-08-24,0.45,1,0,2,2024-003274STR
1134961853928363469,Radiant and Cozy Inner Sunset Home,209815290,Deniz,,Inner Sunset,37.75287397283455,-122.47406240709844,Entire home/apt,229,3,3,2024-10-25,1.53,2,33,3,2022-005529STR
1135082675285618984,Luxurious Tranquil Retreat near Golden Gate Park,566096157,Emma,,Outer Richmond,37.7728133,-122.4865482,Entire home/apt,237,1,53,2024-12-01,6.97,1,208,53,2024-001280STR
1135124809472163540,1 Bdrm/1 Office for Professionals & UCSF Business,2872169,Maximilian,,Inner Sunset,37.76502,-122.47683,Entire home/apt,152,30,2,2024-11-12,0.43,7,49,2,
1135151385010602011,"Deluxe Queen Room, Private Bathroom,Union Square",101735432,Admiral Hotel,,Downtown/Civic Center,37.786,-122.41387,Private room,85,1,8,2024-10-13,1.06,2,355,8,Exempt
1135663779743435251,San Fran- Studio Condo close to downtown,478633299,Pedro And Jomary,,Downtown/Civic Center,37.78953257742397,-122.40713984539491,Entire home/apt,157,1,1,2024-05-16,0.15,4,81,1,Exempt
1135842697058064212,"Charming, Light Filled Suite!",136476042,Shannon,,West of Twin Peaks,37.74274,-122.4617,Entire home/apt,143,1,48,2024-12-03,6.99,1,0,48,2024-003954STR
1135868777055904594,Shared Room in San Francisco,35483886,Farroukh,,Downtown/Civic Center,37.77784,-122.41898,Shared room,40,30,0,,,1,218,0,
1135869544340985278,"Living Room With 2 BedRoom Suite,Hotel,FreeParking",516764316,Kalpeshkumar,,South of Market,37.7771596,-122.4088976,Private room,183,1,15,2024-11-28,2.22,6,354,15,Exempt
1136242193348677585,Luxury Oasis in Hayes Valley,568060070,Cheyenne,,Western Addition,37.77449,-122.42489,Entire home/apt,464,2,10,2024-11-14,1.34,1,170,10,2024-002779STR
1136292885970008119,Spacious Hayes Valley Apartment,9632192,Susan,,Western Addition,37.7735607063233,-122.42541077448386,Entire home/apt,110,30,0,,,8,258,0,
1136357730256596191,"Sunny, spacious 2br @ Noe Valley w/ yard!",27130648,Yangyang,,Noe Valley,37.74292,-122.42488,Entire home/apt,350,30,0,,,1,177,0,2023-004693STR
1136922559202683713,Nice apartment next to San Francisco's City Hall,22254869,Juan,,Downtown/Civic Center,37.77731,-122.41872,Entire home/apt,192,30,0,,,3,203,0,
1136949224983859638,Cute and Bright,156102468,Nanthana,,Outer Mission,37.72604445375029,-122.43453844204667,Private room,59,2,5,2024-10-01,0.78,3,180,5,2024-003108STR
1136974136542436580,Chic Hayes Valley Condo,372413573,Ensemble Five,,Western Addition,37.77916,-122.42677,Entire home/apt,,30,0,,,6,0,0,
1137041304704151855,"Light, centrally located studio.",63159323,Di,,Downtown/Civic Center,37.78570939859393,-122.4152835085988,Entire home/apt,85,30,0,,,1,152,0,
1137245575125706014,Amazing SF home with Bay views,6340925,Jeff,,Castro/Upper Market,37.76432,-122.44124,Entire home/apt,345,30,1,2024-09-27,0.43,1,162,1,
1137286492213515200,Modern Mission Retreat,19930183,Elisha,,Mission,37.76380673807772,-122.42281833862306,Entire home/apt,349,1,19,2024-10-27,2.97,2,27,19,2024-003983STR
1137291958406915363,Urban Luxury Comfort Living,21735414,Aaron,,Downtown/Civic Center,37.78951,-122.41291,Entire home/apt,135,30,3,2024-11-03,0.56,1,206,3,
1137343964701251835,New! Airy Noe & Mission Retreat!,2318452,Lucy,,Mission,37.74855,-122.42146,Entire home/apt,268,2,35,2024-11-19,4.91,1,95,35,2024-003707STR
1137360744120066552,1 bedroom loft in San Francisco,403940407,Akshay,,South of Market,37.77243410000001,-122.3972595,Entire home/apt,770,2,6,2024-10-25,0.87,2,351,6,2024-003493STR
1137760989447910662,Cozy Downtown Studio w/Private Patio,365620495,Maribel,,Downtown/Civic Center,37.78581,-122.41395,Entire home/apt,90,30,8,2024-09-25,1.38,1,266,8,2024-004540STR
1137860297284534244,Cute 3beds- 2bd/1ba free parking,15698216,Brendan,,Bayview,37.73159930956411,-122.40045330504621,Entire home/apt,,1,2,2024-05-10,0.28,2,0,2,2023-006857STR
1138534242605848641,1 BR Suite at Wyndham Canterbury,395131057,Trevor,,Downtown/Civic Center,37.7889369,-122.412607,Private room,300,2,1,2024-09-17,0.38,1,114,1,Exempt
1138654221311862653,Great Hayes Valley Studio (#6),3977854,Michael,,Western Addition,37.77845,-122.42564,Entire home/apt,106,30,4,2024-11-06,0.61,7,264,4,
1140507234098134457,King Room Near The Contemporary Jewish Museum SAN,446820235,LuxurybookingsFZE,,Financial District,37.786029584034466,-122.40412189479285,Entire home/apt,346,1,0,,,55,363,0,Exempt
1140508302588209775,Standard Queen Room Near Golden Auto Transport SAN,446820235,LuxurybookingsFZE,,Chinatown,37.79112,-122.40877,Entire home/apt,218,1,1,2024-07-01,0.19,55,360,1,Exempt
1140613571597099509,Rooms with Kitchenettes in SOMA,351395739,Tony,,South of Market,37.77455488219591,-122.41224077301636,Private room,41,30,1,2024-07-08,0.20,41,267,1,
1140669689199613484,California Spirit | Cable Cars | Chinatown,567040150,Hotel Caza Fisherman Wharf,,North Beach,37.80702,-122.41765,Private room,167,1,55,2024-11-27,7.71,6,56,55,Exempt
1140670890287252977,California Adventure | North Beach | Outdoor Pool,567040150,Hotel Caza Fisherman Wharf,,North Beach,37.80727,-122.41839,Private room,165,1,61,2024-11-29,8.51,6,271,61,Exempt
1140672153900629308,California Vibes | Waterfront Fun | Outdoor Pool,567040150,Hotel Caza Fisherman Wharf,,North Beach,37.80678,-122.41767,Private room,179,1,5,2024-09-29,0.87,6,269,5,Exempt
1140673386093965690,Warm Journey | Waterfront Fun | Outdoor Pool,567040150,Hotel Caza Fisherman Wharf,,Russian Hill,37.8057219640809,-122.418558926476,Private room,189,1,10,2024-11-24,1.55,6,254,10,Exempt
1140677950626955942,Relaxed Vibes | Alcatraz | Picnic,567040150,Hotel Caza Fisherman Wharf,,Russian Hill,37.80589,-122.41829,Private room,177,1,13,2024-11-24,1.90,6,297,13,Exempt
1140679496996514344,City By The Bay | Picnic | Outdoor Pool,567040150,Hotel Caza Fisherman Wharf,,Russian Hill,37.80536,-122.41883,Private room,251,1,1,2024-05-12,0.14,6,269,1,Exempt
1140729237191540280,Suite Luxury | Museums. Restaurant,566895267,Stanford Court San Francisco,,Nob Hill,37.79115,-122.40996,Private room,300,1,0,,,8,213,0,STR-0005741
1140798460603947665,Silver Condo w/bathroom and full kitchen,442698855,Josephine,,Nob Hill,37.788726767723844,-122.42061863029782,Entire home/apt,249,1,6,2024-10-19,1.57,2,8,6,STR-0006735
1140970263377110828,Garden Gem | 911Mbps WiFi/Firepit/BART/EZ Parking,4346095,Ava,,Outer Mission,37.7332353,-122.4393145,Entire home/apt,137,3,32,2024-11-26,4.42,1,213,32,STR-0006797
1141057989425352838,King Room Near Hyatt Coffee Bar SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78837076092248,-122.40957109358742,Entire home/apt,199,1,0,,,55,363,0,Exempt
1141064235298976733,King Room Near Yerba Buena Gardens SAN,446820235,LuxurybookingsFZE,,South of Market,37.784810374055574,-122.4068734868915,Entire home/apt,178,1,1,2024-08-18,0.28,55,363,1,Exempt
1141068685583253802,King Room Near Swatch Powell Street SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.785477096172166,-122.4064138347881,Entire home/apt,178,1,0,,,55,363,0,Exempt
1141072818405991168,Deluxe King Room Near Geary Wine And Spirits SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78616,-122.41258,Entire home/apt,207,1,0,,,55,363,0,Exempt
1141284626297726620,Building boasts 100-yr-old façade & arched windows,559886181,Hotel Bijou,,Downtown/Civic Center,37.7844944,-122.4096019,Private room,79,1,151,2024-11-19,20.41,1,89,151,Exempt
1141437052944897297,Monthly Private Room near downtown2-Shared Bath,6683937,Amit,,Downtown/Civic Center,37.78208,-122.41042,Private room,40,30,0,,,5,267,0,
1141581906299534880,Cozy nest in the heart of Sunset,4171106,Jordan,,Outer Sunset,37.76010850702827,-122.49492289727701,Entire home/apt,136,1,0,,,1,126,0,
1141733077012152917,Deluxe Queen Room Near Federal Office Building SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78004970510318,-122.41360170824998,Entire home/apt,334,1,0,,,55,359,0,Exempt
1141739296180225672,King Room Near Yerba Buena Gardens SAN,446820235,LuxurybookingsFZE,,Financial District,37.78616,-122.40468,Entire home/apt,394,1,0,,,55,363,0,Exempt
1141744273298188199,King Room Near Yerba Buena Gardens SAN,446820235,LuxurybookingsFZE,,Financial District,37.78485,-122.40392,Entire home/apt,,1,0,,,55,363,0,Exempt
1141753394203429693,Queen Room Near Martin Lawrence Galleries SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78616982409084,-122.4098330445829,Entire home/apt,200,1,0,,,55,363,0,Exempt
1141758244074308212,Standard Queen Room Near 840 Powell Association,446820235,LuxurybookingsFZE,,Nob Hill,37.791240694137436,-122.40957875610377,Entire home/apt,191,1,0,,,55,363,0,Exempt
1142060904526960940,*Private bedroom in Downtown SF*,545638915,Alice,,Nob Hill,37.790535006624644,-122.41511689383056,Private room,58,1,43,2024-11-26,5.89,2,228,43,STR-0004094
1142064320690317377,Newly Renovated Bedroom by Beach - Female Only,23527502,Stefanie,,Outer Sunset,37.75005,-122.50322,Private room,97,30,1,2024-08-13,0.26,1,364,1,
1142066368546563515,Superior King Room Near The Olympic Club SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78716649858409,-122.41138176331272,Entire home/apt,189,1,2,2024-10-26,1.22,55,363,2,Exempt
1142068895540466743,Superior King Room Near Yerba Buena Gardens SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.784567120012845,-122.40796068997763,Entire home/apt,217,1,3,2024-08-16,0.64,55,363,3,Exempt
1142078434062836080,Guest King Room Near Sauce Labs SAN,446820235,LuxurybookingsFZE,,Financial District,37.79533,-122.40096,Entire home/apt,686,1,0,,,55,363,0,Exempt
1142090691910211352,Queen Room Near Asian Art Museum SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78449,-122.41819,Entire home/apt,130,1,0,,,55,357,0,Exempt
1142212758664077380,Roof Top for events by the hour,7873769,Marty,,Russian Hill,37.801325236280626,-122.4161301576603,Entire home/apt,500,30,0,,,6,269,0,
1142343229698432755,"Huge, bright San Francisco flat",4353763,Erica,,Haight Ashbury,37.77214879744161,-122.45066083517848,Entire home/apt,148,30,0,,,1,120,0,
1142906948901975683,Rooftop Terrace Movie|Game Room,145483373,Tyson,,South of Market,37.774414,-122.411695,Entire home/apt,950,1,17,2024-12-01,2.39,2,39,17,2024-003829STR
1142958986325196748,Green Room in Liberty Hill Victorian,46107941,Robert,,Mission,37.75746,-122.42247,Private room,100,2,5,2024-11-24,2.24,6,345,5,2024-004175STR
1143413640665380642,City Chic King Studio One Block From Union Square,505872819,Leisure,,Downtown/Civic Center,37.78721437167915,-122.40923616772706,Entire home/apt,145,1,5,2024-10-31,0.71,4,265,5,Exempt
1143417346062970157,Guest Room Near American Conservatory Theater SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78681152189068,-122.40967567296201,Entire home/apt,176,1,0,,,55,363,0,Exempt
1143417900890034650,King Room Near Academy Of Art University SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78887106801474,-122.40941861248295,Entire home/apt,318,1,0,,,55,363,0,Exempt
1143418442687783038,Deluxe Queen Room Near Glide Memorial Church SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78594919915952,-122.41237247155273,Entire home/apt,169,1,1,2024-11-14,1,55,363,1,Exempt
1143418981002976139,King Room Near Apple Union Square SAN,446820235,LuxurybookingsFZE,,Financial District,37.78857,-122.40665,Entire home/apt,318,1,0,,,55,363,0,Exempt
1143574976127303501,Bright room in penthouse apartment,205745,Moin,,Russian Hill,37.79949,-122.42392,Private room,72,30,1,2024-09-01,0.32,1,353,1,
1143647838904925949,Private Suite in Mission District,439254246,Raul,,Mission,37.75217075366986,-122.4146244441803,Private room,170,3,1,2024-06-09,0.17,2,253,1,2024-003752STR
1143694823578395720,Skyline View | Museums. Restaurant,566895267,Stanford Court San Francisco,,Chinatown,37.79065418493477,-122.40874177720065,Private room,233,1,1,2024-06-21,0.18,8,340,1,Exempt
1143852871915186571,Queen Room Near CenturyLink SAN,446820235,LuxurybookingsFZE,,Financial District,37.79455,-122.39455,Entire home/apt,574,1,0,,,55,363,0,Exempt
1143857400596372600,Queen Room Near Mason Cable Car Turnaround  SAN,446820235,LuxurybookingsFZE,,North Beach,37.80557613121212,-122.41487928361543,Entire home/apt,194,1,0,,,55,363,0,Exempt
1143858391937460207,King Room Near Dream Catcher Ventures SAN,446820235,LuxurybookingsFZE,,North Beach,37.80614,-122.41717,Entire home/apt,162,1,0,,,55,363,0,Exempt
1143859390340759947,King Room Near Powell Street SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.784256328759746,-122.408212849108,Entire home/apt,309,1,0,,,55,363,0,Exempt
1143915268431414283,King Guest Room Near LinkedIn SAN,446820235,LuxurybookingsFZE,,Financial District,37.78644,-122.39736,Entire home/apt,421,1,0,,,55,363,0,Exempt
1143916280119840417,King Room Near City College Of San Francisco SAN,446820235,LuxurybookingsFZE,,Financial District,37.79568,-122.40333,Entire home/apt,231,1,0,,,55,363,0,Exempt
1143917796646354706,Deluxe King Room Near HPM Parking SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78773770354714,-122.41179360750169,Entire home/apt,207,1,0,,,55,363,0,Exempt
1143918419419414196,Deluxe King Room Near Joseph Conrad Mini Park SAN,446820235,LuxurybookingsFZE,,North Beach,37.80730698663766,-122.41866415504661,Entire home/apt,278,1,1,2024-11-03,0.94,55,363,1,Exempt
1143919288844859087,King Room Near  Sequoia Living SAN,446820235,LuxurybookingsFZE,,Western Addition,37.785889236147376,-122.43009424388069,Entire home/apt,271,1,0,,,55,363,0,Exempt
1143919883290004893,Queen Room Near Dragon Gate Chinatown SF SAN,446820235,LuxurybookingsFZE,,Chinatown,37.791252918681884,-122.40563554682409,Entire home/apt,126,1,0,,,55,363,0,Exempt
1143920492851572241,Standard King Room Near Fisherman Wharf SAN,446820235,LuxurybookingsFZE,,North Beach,37.806732733757656,-122.41214474020258,Entire home/apt,142,1,1,2024-10-10,0.54,55,342,1,Exempt
1143921311335549210,King Room Near Barry's Marina SAN,446820235,LuxurybookingsFZE,,Marina,37.80039,-122.44023,Entire home/apt,209,1,0,,,55,363,0,Exempt
1143921730542855067,Standard Room Near Huntington Park SAN,446820235,LuxurybookingsFZE,,Nob Hill,37.79062293146238,-122.41083911683799,Entire home/apt,200,1,0,,,55,363,0,Exempt
1143922907305673818,King Room Near Academy of Art University SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78889606034026,-122.4116558941563,Entire home/apt,,1,0,,,55,363,0,Exempt
1143923492109246077,Essential Room Near Surisan SAN,446820235,LuxurybookingsFZE,,North Beach,37.80589592868309,-122.4160427705421,Entire home/apt,218,1,0,,,55,363,0,Exempt
1143925003632138971,Deluxe King Room Near China Basin Park SAN,446820235,LuxurybookingsFZE,,South of Market,37.775558275168486,-122.39144869822283,Entire home/apt,469,1,0,,,55,363,0,Exempt
1143942431974818782,Essential King Room Near Super Mira SAN,446820235,LuxurybookingsFZE,,Western Addition,37.786007417302564,-122.43140722098177,Entire home/apt,235,1,0,,,55,363,0,Exempt
1143952502234626161,King Roon Near Glide Memorial Church SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78473738779027,-122.41034977193326,Entire home/apt,,1,0,,,55,363,0,Exempt
1144536218756350085,Spacious Property with Ocean View in San Francisco,574602329,Hao Ming,,Bayview,37.7170305,-122.3904663,Entire home/apt,254,1,32,2024-11-16,4.68,5,135,32,2024-003272STR
1144748798520861545,Deluxe King Room Near Powell Street SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78544,-122.40759,Entire home/apt,178,1,0,,,55,363,0,Exempt
1144749805875013981,King Room Near  Children's Creativity Museum SAN,446820235,LuxurybookingsFZE,,South of Market,37.78165115403121,-122.40286033560672,Entire home/apt,368,1,0,,,55,363,0,Exempt
1144750473109494101,King Room Near In n Out Burger SAN,446820235,LuxurybookingsFZE,,North Beach,37.80727,-122.41857,Entire home/apt,165,1,0,,,55,363,0,Exempt
1144751132363998451,Superior King Room Near  Art Meets Architecture SAN,446820235,LuxurybookingsFZE,,Downtown/Civic Center,37.78574,-122.4205,Entire home/apt,234,1,0,,,55,363,0,Exempt
